Noise,Method,RMSE,Median absolute error
Heteroscedastic,B-spline,0.04341072891507571,0.02639880605583067
Heteroscedastic,Smoothing spline,0.07466814904869602,0.054920742155715185
Heteroscedastic,Nadaraya-Watson,0.0618201818401574,0.022307668280272974
Heteroscedastic,Local linear,0.04486140887395004,0.028628345182863862
Heteroscedastic,B-spline,0.034249480375054236,0.01350048754092692
Heteroscedastic,Smoothing spline,0.07785349035605049,0.06615626664063842
Heteroscedastic,Nadaraya-Watson,0.057621161419639175,0.03883950265021606
Heteroscedastic,Local linear,0.05712634615802147,0.03537101094522763
Heteroscedastic,B-spline,0.0405960417756122,0.027861232934071722
Heteroscedastic,Smoothing spline,0.07454394689362938,0.047455694706932505
Heteroscedastic,Nadaraya-Watson,0.07756231953253584,0.04679103134758633
Heteroscedastic,Local linear,0.05653169653078836,0.03350358884337035
Heteroscedastic,B-spline,0.03144599077594442,0.014084085344480246
Heteroscedastic,Smoothing spline,0.07212681654514137,0.05834243698631897
Heteroscedastic,Nadaraya-Watson,0.09394721784825942,0.07153915013751648
Heteroscedastic,Local linear,0.07136472155052369,0.052802710175469336
Heteroscedastic,B-spline,0.06600888230511245,0.05477155879187673
Heteroscedastic,Smoothing spline,0.08082207199508502,0.06984912133247051
Heteroscedastic,Nadaraya-Watson,0.07700075352093237,0.05791777152660825
Heteroscedastic,Local linear,0.0601382812677996,0.047505530618576694
Heteroscedastic,B-spline,0.093188900201253,0.04270964341710182
Heteroscedastic,Smoothing spline,0.07351103993610696,0.06823296125585382
Heteroscedastic,Nadaraya-Watson,0.0806383810932614,0.05188366614036012
Heteroscedastic,Local linear,0.062463953206290466,0.0366144318625265
Heteroscedastic,B-spline,0.06107743511357002,0.04206778007357026
Heteroscedastic,Smoothing spline,0.09094814291330508,0.061448978818036376
Heteroscedastic,Nadaraya-Watson,0.09586582540132274,0.03808106261047822
Heteroscedastic,Local linear,0.0862226440535991,0.030515200207495492
Heteroscedastic,B-spline,0.08406962040993804,0.031790096500684484
Heteroscedastic,Smoothing spline,0.08289221926814855,0.062147271985352026
Heteroscedastic,Nadaraya-Watson,0.11592743836601195,0.059333522877351656
Heteroscedastic,Local linear,0.13011028230649002,0.03637068371572255
Heteroscedastic,B-spline,0.11165297390139414,0.029104539817483788
Heteroscedastic,Smoothing spline,0.17524215291593195,0.05303231614588458
Heteroscedastic,Nadaraya-Watson,0.08450005767322008,0.05972808781576033
Heteroscedastic,Local linear,0.08449564245902534,0.06270857394868765
Heteroscedastic,B-spline,0.062271655192908955,0.04464960950308289
Heteroscedastic,Smoothing spline,0.07535945169497439,0.055563732294305446
Heteroscedastic,Nadaraya-Watson,0.07802475805148287,0.04799804638375982
Heteroscedastic,Local linear,0.09110898877940547,0.05924785678934767
Heteroscedastic,B-spline,0.08029839308686643,0.04567290487375553
Heteroscedastic,Smoothing spline,0.07346546188559928,0.05959530045213246
Heteroscedastic,Nadaraya-Watson,0.0682453616810273,0.048604704500920456
Heteroscedastic,Local linear,0.0818158627707849,0.051130766958828455
Heteroscedastic,B-spline,0.06310656129468104,0.02540745894457147
Heteroscedastic,Smoothing spline,0.0915096495779016,0.03869441548527913
Heteroscedastic,Nadaraya-Watson,0.05616121582235348,0.017037425984128284
Heteroscedastic,Local linear,0.05539021466897757,0.02610689805454569
Heteroscedastic,B-spline,0.04746103804646209,0.020799979602751012
Heteroscedastic,Smoothing spline,0.07935161205748044,0.04809644495435539
Heteroscedastic,Nadaraya-Watson,0.10583269801502251,0.08173427144180041
Heteroscedastic,Local linear,0.1279815526984432,0.0683328359365862
Heteroscedastic,B-spline,0.11210017541920758,0.06713578410150153
Heteroscedastic,Smoothing spline,0.12660758876166345,0.08916941081292218
Heteroscedastic,Nadaraya-Watson,0.09251151481474393,0.05336782945269058
Heteroscedastic,Local linear,0.07076938492911541,0.03884326212963835
Heteroscedastic,B-spline,0.06890010206044656,0.03193434323814104
Heteroscedastic,Smoothing spline,0.07967339790733269,0.06180300585422857
Heteroscedastic,Nadaraya-Watson,0.0697488822532706,0.04735166031518728
Heteroscedastic,Local linear,0.05622716492376261,0.030019010511741443
Heteroscedastic,B-spline,0.0895732274235722,0.04636926009729764
Heteroscedastic,Smoothing spline,0.07760606736457999,0.06460800011564893
Heteroscedastic,Nadaraya-Watson,0.07032547542229592,0.04841852350932241
Heteroscedastic,Local linear,0.04732606670170094,0.040755057773232344
Heteroscedastic,B-spline,0.05887982206648052,0.026096630023634826
Heteroscedastic,Smoothing spline,0.07532047949270314,0.05317894170816018
Heteroscedastic,Nadaraya-Watson,0.07464095858927593,0.03177229329785658
Heteroscedastic,Local linear,0.08084887916169069,0.04024739548959897
Heteroscedastic,B-spline,0.07791815163868286,0.03776535919686247
Heteroscedastic,Smoothing spline,0.10215577325690325,0.055743416464955176
Heteroscedastic,Nadaraya-Watson,0.06412076920285517,0.046938843768985064
Heteroscedastic,Local linear,0.053568242287891275,0.04369216703602846
Heteroscedastic,B-spline,0.04174585431925078,0.03925345316201728
Heteroscedastic,Smoothing spline,0.07616919548080137,0.05406395350133997
Heteroscedastic,Nadaraya-Watson,0.09633083697509459,0.04925955053708714
Heteroscedastic,Local linear,0.08442687613263834,0.03280312221403971
Heteroscedastic,B-spline,0.0720572479525478,0.038659931405053194
Heteroscedastic,Smoothing spline,0.09693585716162839,0.06902726046439918
Heteroscedastic,Nadaraya-Watson,0.09292014769675762,0.07472026070982951
Heteroscedastic,Local linear,0.09541384506547355,0.08389122770026715
Heteroscedastic,B-spline,0.07654554388388149,0.04911046183797452
Heteroscedastic,Smoothing spline,0.09895099614079034,0.0629411659748767
Heteroscedastic,Nadaraya-Watson,0.06019308620882174,0.02208053930891621
Heteroscedastic,Local linear,0.06690809779074619,0.02471685560493042
Heteroscedastic,B-spline,0.10158993759049503,0.023195793643864676
Heteroscedastic,Smoothing spline,0.08222920871663833,0.051170651121682786
Heteroscedastic,Nadaraya-Watson,0.08215868695317745,0.05429851018677806
Heteroscedastic,Local linear,0.05289501195157336,0.04297259981598878
Heteroscedastic,B-spline,0.049010357062085355,0.03984435368335015
Heteroscedastic,Smoothing spline,0.07038999105337948,0.05803911796507427
Heteroscedastic,Nadaraya-Watson,0.0851091690383539,0.055403042731568986
Heteroscedastic,Local linear,0.07428742558538792,0.05167672982988837
Heteroscedastic,B-spline,0.06180188569294906,0.03559881140373247
Heteroscedastic,Smoothing spline,0.07795736976040914,0.05791355735598258
Heteroscedastic,Nadaraya-Watson,0.07293240262452834,0.03386289552793795
Heteroscedastic,Local linear,0.0709411962354761,0.04531218338842191
Heteroscedastic,B-spline,0.058716542240178644,0.016933873286676893
Heteroscedastic,Smoothing spline,0.08401640245084654,0.054617072949288636
Heteroscedastic,Nadaraya-Watson,0.05103409627882534,0.03496602748470377
Heteroscedastic,Local linear,0.04381166491010534,0.031008728242697237
Heteroscedastic,B-spline,0.02971682786770883,0.017943042850966706
Heteroscedastic,Smoothing spline,0.07015311382591166,0.06438192656137048
Heteroscedastic,Nadaraya-Watson,0.11385255409953185,0.06717274211363863
Heteroscedastic,Local linear,0.1041585570970509,0.05390140961600942
Heteroscedastic,B-spline,0.10564268069696692,0.04418697614327799
Heteroscedastic,Smoothing spline,0.09493520224033139,0.055683936344361584
Heteroscedastic,Nadaraya-Watson,0.12854748275587136,0.03454423786077376
Heteroscedastic,Local linear,0.11280064166934782,0.07757164268933503
Heteroscedastic,B-spline,0.09774414569955532,0.026361353858646963
Heteroscedastic,Smoothing spline,0.1114634153326356,0.06209883726402779
Heteroscedastic,Nadaraya-Watson,0.06415627824547408,0.033038213625188106
Heteroscedastic,Local linear,0.10268923993915303,0.04127367681101633
Heteroscedastic,B-spline,0.09398460552732232,0.026151055676081558
Heteroscedastic,Smoothing spline,0.10255424277505365,0.04885926839107346
Heteroscedastic,Nadaraya-Watson,0.06019999891654423,0.029398809429685147
Heteroscedastic,Local linear,0.048600311965268074,0.025498840724874156
Heteroscedastic,B-spline,0.036445597725696846,0.023617817349482928
Heteroscedastic,Smoothing spline,0.08291185387382317,0.04413801997441491
Heteroscedastic,Nadaraya-Watson,0.10251503084917384,0.04838886483497601
Heteroscedastic,Local linear,0.08051220869110755,0.039900499330628475
Heteroscedastic,B-spline,0.0751923160187286,0.04305271979259942
Heteroscedastic,Smoothing spline,0.0955745182195895,0.05828025811007573
Heteroscedastic,Nadaraya-Watson,0.09112014227382102,0.04931300425636709
Heteroscedastic,Local linear,0.08212668149048497,0.04018481444678612
Heteroscedastic,B-spline,0.06728866735471357,0.028765095560416343
Heteroscedastic,Smoothing spline,0.07230494936376115,0.05819046703562067
Heteroscedastic,Nadaraya-Watson,0.10494471804522228,0.038954093524927624
Heteroscedastic,Local linear,0.08541720401145168,0.03203490545983939
Heteroscedastic,B-spline,0.10350837472742835,0.04309772142607571
Heteroscedastic,Smoothing spline,0.1055074727732794,0.027121378534911755
Heteroscedastic,Nadaraya-Watson,0.07839600756338314,0.04112063225469663
Heteroscedastic,Local linear,0.06095063158815555,0.03976649235930646
Heteroscedastic,B-spline,0.049571605203970255,0.03101357395661475
Heteroscedastic,Smoothing spline,0.07987066643726094,0.05172381235979473
Heteroscedastic,Nadaraya-Watson,0.06710292083086163,0.042741085139914065
Heteroscedastic,Local linear,0.06070490883757214,0.048346877881911
Heteroscedastic,B-spline,0.06294505103542468,0.04993913955777657
Heteroscedastic,Smoothing spline,0.09957296059094192,0.07544695321646233
Heteroscedastic,Nadaraya-Watson,0.09727633401346097,0.045021328024295204
Heteroscedastic,Local linear,0.10754862380368085,0.04152003610356891
Heteroscedastic,B-spline,0.09238242810510183,0.030904505546222538
Heteroscedastic,Smoothing spline,0.07645085165139277,0.05908779783860599
Heteroscedastic,Nadaraya-Watson,0.09760415434296678,0.03295484609314067
Heteroscedastic,Local linear,0.0627782435031299,0.02308340926472381
Heteroscedastic,B-spline,0.06610781784414597,0.016714776708779466
Heteroscedastic,Smoothing spline,0.08710582698177353,0.05762949368328629
Heteroscedastic,Nadaraya-Watson,0.07169821224734413,0.04735747015375534
Heteroscedastic,Local linear,0.07023805500723294,0.03911225790577333
Heteroscedastic,B-spline,0.056340693640170726,0.025034501402749505
Heteroscedastic,Smoothing spline,0.08443629559286704,0.060719429222132304
Heteroscedastic,Nadaraya-Watson,0.07295274474854153,0.039630980879260536
Heteroscedastic,Local linear,0.05944697592532019,0.030471445720572254
Heteroscedastic,B-spline,0.05615256185671265,0.03248543948876914
Heteroscedastic,Smoothing spline,0.07018105068800891,0.06080970110203035
Heteroscedastic,Nadaraya-Watson,0.07763252844584573,0.05200233776376306
Heteroscedastic,Local linear,0.08639751448677781,0.06652403267385909
Heteroscedastic,B-spline,0.09358414722365974,0.04418776184490969
Heteroscedastic,Smoothing spline,0.07441254053583217,0.050019782086685005
Heteroscedastic,Nadaraya-Watson,0.06849331662441169,0.059805307190660795
Heteroscedastic,Local linear,0.08246752473746687,0.048892579584218554
Heteroscedastic,B-spline,0.07445281775023216,0.052938059006203186
Heteroscedastic,Smoothing spline,0.0777691840064549,0.056315387500469466
Heteroscedastic,Nadaraya-Watson,0.06481592389481519,0.04203666303662372
Heteroscedastic,Local linear,0.06830764802754352,0.03584695807780125
Heteroscedastic,B-spline,0.0632884733999149,0.044580092546913086
Heteroscedastic,Smoothing spline,0.09263295646936705,0.04582550762511839
Heteroscedastic,Nadaraya-Watson,0.07115671667351982,0.04353152846598751
Heteroscedastic,Local linear,0.05327050740075131,0.0412344624876711
Heteroscedastic,B-spline,0.05499756426704768,0.03732191720502426
Heteroscedastic,Smoothing spline,0.07000125425693739,0.06168673877074124
Heteroscedastic,Nadaraya-Watson,0.10782013863933702,0.039456104945619234
Heteroscedastic,Local linear,0.07424144887891901,0.034044924937843446
Heteroscedastic,B-spline,0.06815759818145394,0.02997418152021525
Heteroscedastic,Smoothing spline,0.08237237619546166,0.06378733821451849
Heteroscedastic,Nadaraya-Watson,0.06430278508879904,0.053955419234703365
Heteroscedastic,Local linear,0.06389524900299874,0.036995672915215216
Heteroscedastic,B-spline,0.05065450423806811,0.025608428941860994
Heteroscedastic,Smoothing spline,0.08193200567707742,0.046499258344931294
Heteroscedastic,Nadaraya-Watson,0.08381456659898981,0.046939697896784593
Heteroscedastic,Local linear,0.07170311271616636,0.059430102920074224
Heteroscedastic,B-spline,0.060128400986762795,0.025608019821916184
Heteroscedastic,Smoothing spline,0.0868947978071572,0.06251918472460874
Heteroscedastic,Nadaraya-Watson,0.04969724543060851,0.02910247106731645
Heteroscedastic,Local linear,0.049602520512377256,0.03037769782971121
Heteroscedastic,B-spline,0.05243052411565111,0.01810278253990022
Heteroscedastic,Smoothing spline,0.08357922399491341,0.0511128997896797
Heteroscedastic,Nadaraya-Watson,0.08142084046065182,0.04549525868669621
Heteroscedastic,Local linear,0.06924730732082693,0.0597211095758485
Heteroscedastic,B-spline,0.054051346692662976,0.0304972186649555
Heteroscedastic,Smoothing spline,0.0710322855043164,0.06453140889810044
Heteroscedastic,Nadaraya-Watson,0.11063681918924723,0.04768734864832039
Heteroscedastic,Local linear,0.06177818091215,0.05195317547599944
Heteroscedastic,B-spline,0.0534713238015622,0.036317556217130675
Heteroscedastic,Smoothing spline,0.0746925849748124,0.06782962385291552
Heteroscedastic,Nadaraya-Watson,0.06035518090650595,0.032969813215927624
Heteroscedastic,Local linear,0.05406454570268472,0.03152695634706215
Heteroscedastic,B-spline,0.038606757614175695,0.01559777795075945
Heteroscedastic,Smoothing spline,0.07643774960130717,0.05404794856502737
Heteroscedastic,Nadaraya-Watson,0.1086172998629216,0.07896821487698236
Heteroscedastic,Local linear,0.08620892902266108,0.050764390018889494
Heteroscedastic,B-spline,0.07973748583915892,0.04230464465394279
Heteroscedastic,Smoothing spline,0.09372107469554868,0.0485721234406572
Heteroscedastic,Nadaraya-Watson,0.05689563220559828,0.030631198754637184
Heteroscedastic,Local linear,0.05006637723601248,0.027966844613741104
Heteroscedastic,B-spline,0.034740534523104286,0.022045066445214312
Heteroscedastic,Smoothing spline,0.07087403790386025,0.05538236268465041
Heteroscedastic,Nadaraya-Watson,0.1020379561429636,0.035032034476120785
Heteroscedastic,Local linear,0.08011730956447938,0.050739712345701043
Heteroscedastic,B-spline,0.07889816437984089,0.0265747105608396
Heteroscedastic,Smoothing spline,0.09689991868854518,0.05884310330400738
Heteroscedastic,Nadaraya-Watson,0.060445233701209126,0.03201739002255355
Heteroscedastic,Local linear,0.06539432391674799,0.031507720514906384
Heteroscedastic,B-spline,0.05683612834427457,0.03984652813006695
Heteroscedastic,Smoothing spline,0.06959253206035154,0.058302278470719504
Heteroscedastic,Nadaraya-Watson,0.062308605941124834,0.03467919177286945
Heteroscedastic,Local linear,0.04708897702573122,0.041467443647323896
Heteroscedastic,B-spline,0.026736103464695394,0.01259581463824988
Heteroscedastic,Smoothing spline,0.07406806528500638,0.053860808737787536
Heteroscedastic,Nadaraya-Watson,0.06179843259915046,0.027761499754212167
Heteroscedastic,Local linear,0.05667812836728428,0.03713428592631607
Heteroscedastic,B-spline,0.03968476152028139,0.014997328793816267
Heteroscedastic,Smoothing spline,0.07860521790474279,0.05547438190689047
Heteroscedastic,Nadaraya-Watson,0.08464120262023925,0.06536326235151797
Heteroscedastic,Local linear,0.07739420777574305,0.05901432100188309
Heteroscedastic,B-spline,0.07306429007812694,0.0428163650670661
Heteroscedastic,Smoothing spline,0.07422314217496508,0.06227535431108344
Heteroscedastic,Nadaraya-Watson,0.0728389551823653,0.03669589142094881
Heteroscedastic,Local linear,0.0743329441176597,0.024970068345177676
Heteroscedastic,B-spline,0.04217916768148,0.031065125977306762
Heteroscedastic,Smoothing spline,0.08439264723074379,0.053869393905607535
Heteroscedastic,Nadaraya-Watson,0.06321550125351606,0.02998729463123674
Heteroscedastic,Local linear,0.04615604974949815,0.024483702248760564
Heteroscedastic,B-spline,0.03614510806048527,0.02242330441971674
Heteroscedastic,Smoothing spline,0.07389515451733897,0.06110767743955978
Heteroscedastic,Nadaraya-Watson,0.0907138477618436,0.046483472952985494
Heteroscedastic,Local linear,0.07287604317340673,0.03079695074615614
